personid,gendername,racename,statename,incomebracket,lifeexp,year
4001,Female,Black,Wisconsin,1to25000,79,2008
4002,Female,Black,Wisconsin,1to25000,79,2009
4003,Female,Black,Wisconsin,1to25000,79,2010
4004,Female,Black,Wisconsin,1to25000,79,2011
4005,Female,Black,Wisconsin,1to25000,79,2012
4006,Female,Black,Wisconsin,1to25000,79,2013
4007,Female,Black,Wisconsin,1to25000,79,2014
4008,Female,Black,Wisconsin,1to25000,79,2015
4009,Female,Black,Wisconsin,1to25000,79,2016
4010,Female,Black,Wisconsin,1to25000,79,2017
4011,Female,Black,Wisconsin,25000to50000,80,2008
4012,Female,Black,Wisconsin,25000to50000,80,2009
4013,Female,Black,Wisconsin,25000to50000,80,2010
4014,Female,Black,Wisconsin,25000to50000,80,2011
4015,Female,Black,Wisconsin,25000to50000,80,2012
4016,Female,Black,Wisconsin,25000to50000,80,2013
4017,Female,Black,Wisconsin,25000to50000,80,2014
4018,Female,Black,Wisconsin,25000to50000,80,2015
4019,Female,Black,Wisconsin,25000to50000,80,2016
4020,Female,Black,Wisconsin,25000to50000,80,2017
4021,Female,Black,Wisconsin,50001to75000,81,2008
4022,Female,Black,Wisconsin,50001to75000,81,2009
4023,Female,Black,Wisconsin,50001to75000,81,2010
4024,Female,Black,Wisconsin,50001to75000,81,2011
4025,Female,Black,Wisconsin,50001to75000,81,2012
4026,Female,Black,Wisconsin,50001to75000,81,2013
4027,Female,Black,Wisconsin,50001to75000,81,2014
4028,Female,Black,Wisconsin,50001to75000,81,2015
4029,Female,Black,Wisconsin,50001to75000,81,2016
4030,Female,Black,Wisconsin,50001to75000,81,2017
4031,Female,Black,Wisconsin,75001andmore,82,2008
4032,Female,Black,Wisconsin,75001andmore,82,2009
4033,Female,Black,Wisconsin,75001andmore,82,2010
4034,Female,Black,Wisconsin,75001andmore,82,2011
4035,Female,Black,Wisconsin,75001andmore,82,2012
4036,Female,Black,Wisconsin,75001andmore,82,2013
4037,Female,Black,Wisconsin,75001andmore,82,2014
4038,Female,Black,Wisconsin,75001andmore,82,2015
4039,Female,Black,Wisconsin,75001andmore,82,2016
4040,Female,Black,Wisconsin,75001andmore,82,2017
4041,Female,Black,Wyoming,1to25000,79,2008
4042,Female,Black,Wyoming,1to25000,79,2009
4043,Female,Black,Wyoming,1to25000,79,2010
4044,Female,Black,Wyoming,1to25000,79,2011
4045,Female,Black,Wyoming,1to25000,79,2012
4046,Female,Black,Wyoming,1to25000,79,2013
4047,Female,Black,Wyoming,1to25000,79,2014
4048,Female,Black,Wyoming,1to25000,79,2015
4049,Female,Black,Wyoming,1to25000,79,2016
4050,Female,Black,Wyoming,1to25000,79,2017
4051,Female,Black,Wyoming,25000to50000,80,2008
4052,Female,Black,Wyoming,25000to50000,80,2009
4053,Female,Black,Wyoming,25000to50000,80,2010
4054,Female,Black,Wyoming,25000to50000,80,2011
4055,Female,Black,Wyoming,25000to50000,80,2012
4056,Female,Black,Wyoming,25000to50000,80,2013
4057,Female,Black,Wyoming,25000to50000,80,2014
4058,Female,Black,Wyoming,25000to50000,80,2015
4059,Female,Black,Wyoming,25000to50000,80,2016
4060,Female,Black,Wyoming,25000to50000,80,2017
4061,Female,Black,Wyoming,50001to75000,82,2008
4062,Female,Black,Wyoming,50001to75000,82,2009
4063,Female,Black,Wyoming,50001to75000,82,2010
4064,Female,Black,Wyoming,50001to75000,82,2011
4065,Female,Black,Wyoming,50001to75000,82,2012
4066,Female,Black,Wyoming,50001to75000,82,2013
4067,Female,Black,Wyoming,50001to75000,82,2014
4068,Female,Black,Wyoming,50001to75000,82,2015
4069,Female,Black,Wyoming,50001to75000,82,2016
4070,Female,Black,Wyoming,50001to75000,82,2017
4071,Female,Black,Wyoming,75001andmore,82,2008
4072,Female,Black,Wyoming,75001andmore,82,2009
4073,Female,Black,Wyoming,75001andmore,82,2010
4074,Female,Black,Wyoming,75001andmore,82,2011
4075,Female,Black,Wyoming,75001andmore,82,2012
4076,Female,Black,Wyoming,75001andmore,82,2013
4077,Female,Black,Wyoming,75001andmore,82,2014
4078,Female,Black,Wyoming,75001andmore,82,2015
4079,Female,Black,Wyoming,75001andmore,82,2016
4080,Female,Black,Wyoming,75001andmore,82,2017
4081,Female,Hispanics,Alabama,1to25000,78,2008
4082,Female,Hispanics,Alabama,1to25000,78,2009
4083,Female,Hispanics,Alabama,1to25000,78,2010
4084,Female,Hispanics,Alabama,1to25000,78,2011
4085,Female,Hispanics,Alabama,1to25000,78,2012
4086,Female,Hispanics,Alabama,1to25000,78,2013
4087,Female,Hispanics,Alabama,1to25000,78,2014
4088,Female,Hispanics,Alabama,1to25000,78,2015
4089,Female,Hispanics,Alabama,1to25000,78,2016
4090,Female,Hispanics,Alabama,1to25000,78,2017
4091,Female,Hispanics,Alabama,25000to50000,80,2008
4092,Female,Hispanics,Alabama,25000to50000,80,2009
4093,Female,Hispanics,Alabama,25000to50000,80,2010
4094,Female,Hispanics,Alabama,25000to50000,80,2011
4095,Female,Hispanics,Alabama,25000to50000,80,2012
4096,Female,Hispanics,Alabama,25000to50000,80,2013
4097,Female,Hispanics,Alabama,25000to50000,80,2014
4098,Female,Hispanics,Alabama,25000to50000,80,2015
4099,Female,Hispanics,Alabama,25000to50000,80,2016
4100,Female,Hispanics,Alabama,25000to50000,80,2017
4101,Female,Hispanics,Alabama,50001to75000,80,2008
4102,Female,Hispanics,Alabama,50001to75000,80,2009
4103,Female,Hispanics,Alabama,50001to75000,80,2010
4104,Female,Hispanics,Alabama,50001to75000,80,2011
4105,Female,Hispanics,Alabama,50001to75000,80,2012
4106,Female,Hispanics,Alabama,50001to75000,80,2013
4107,Female,Hispanics,Alabama,50001to75000,80,2014
4108,Female,Hispanics,Alabama,50001to75000,80,2015
4109,Female,Hispanics,Alabama,50001to75000,80,2016
4110,Female,Hispanics,Alabama,50001to75000,80,2017
4111,Female,Hispanics,Alabama,75001andmore,81,2008
4112,Female,Hispanics,Alabama,75001andmore,81,2009
4113,Female,Hispanics,Alabama,75001andmore,81,2010
4114,Female,Hispanics,Alabama,75001andmore,81,2011
4115,Female,Hispanics,Alabama,75001andmore,81,2012
4116,Female,Hispanics,Alabama,75001andmore,81,2013
4117,Female,Hispanics,Alabama,75001andmore,81,2014
4118,Female,Hispanics,Alabama,75001andmore,81,2015
4119,Female,Hispanics,Alabama,75001andmore,81,2016
4120,Female,Hispanics,Alabama,75001andmore,81,2017
4121,Female,Hispanics,Alaska,1to25000,79,2008
4122,Female,Hispanics,Alaska,1to25000,79,2009
4123,Female,Hispanics,Alaska,1to25000,79,2010
4124,Female,Hispanics,Alaska,1to25000,79,2011
4125,Female,Hispanics,Alaska,1to25000,79,2012
4126,Female,Hispanics,Alaska,1to25000,79,2013
4127,Female,Hispanics,Alaska,1to25000,79,2014
4128,Female,Hispanics,Alaska,1to25000,79,2015
4129,Female,Hispanics,Alaska,1to25000,79,2016
4130,Female,Hispanics,Alaska,1to25000,79,2017
4131,Female,Hispanics,Alaska,25000to50000,81,2008
4132,Female,Hispanics,Alaska,25000to50000,81,2009
4133,Female,Hispanics,Alaska,25000to50000,81,2010
4134,Female,Hispanics,Alaska,25000to50000,81,2011
4135,Female,Hispanics,Alaska,25000to50000,81,2012
4136,Female,Hispanics,Alaska,25000to50000,81,2013
4137,Female,Hispanics,Alaska,25000to50000,81,2014
4138,Female,Hispanics,Alaska,25000to50000,81,2015
4139,Female,Hispanics,Alaska,25000to50000,81,2016
4140,Female,Hispanics,Alaska,25000to50000,81,2017
4141,Female,Hispanics,Alaska,50001to75000,81,2008
4142,Female,Hispanics,Alaska,50001to75000,81,2009
4143,Female,Hispanics,Alaska,50001to75000,81,2010
4144,Female,Hispanics,Alaska,50001to75000,81,2011
4145,Female,Hispanics,Alaska,50001to75000,81,2012
4146,Female,Hispanics,Alaska,50001to75000,81,2013
4147,Female,Hispanics,Alaska,50001to75000,81,2014
4148,Female,Hispanics,Alaska,50001to75000,81,2015
4149,Female,Hispanics,Alaska,50001to75000,81,2016
4150,Female,Hispanics,Alaska,50001to75000,81,2017
4151,Female,Hispanics,Alaska,75001andmore,81,2008
4152,Female,Hispanics,Alaska,75001andmore,81,2009
4153,Female,Hispanics,Alaska,75001andmore,81,2010
4154,Female,Hispanics,Alaska,75001andmore,81,2011
4155,Female,Hispanics,Alaska,75001andmore,81,2012
4156,Female,Hispanics,Alaska,75001andmore,81,2013
4157,Female,Hispanics,Alaska,75001andmore,81,2014
4158,Female,Hispanics,Alaska,75001andmore,81,2015
4159,Female,Hispanics,Alaska,75001andmore,81,2016
4160,Female,Hispanics,Alaska,75001andmore,81,2017
4161,Female,Hispanics,Arizona,1to25000,79,2008
4162,Female,Hispanics,Arizona,1to25000,79,2009
4163,Female,Hispanics,Arizona,1to25000,79,2010
4164,Female,Hispanics,Arizona,1to25000,79,2011
4165,Female,Hispanics,Arizona,1to25000,79,2012
4166,Female,Hispanics,Arizona,1to25000,79,2013
4167,Female,Hispanics,Arizona,1to25000,79,2014
4168,Female,Hispanics,Arizona,1to25000,79,2015
4169,Female,Hispanics,Arizona,1to25000,79,2016
4170,Female,Hispanics,Arizona,1to25000,79,2017
4171,Female,Hispanics,Arizona,25000to50000,81,2008
4172,Female,Hispanics,Arizona,25000to50000,81,2009
4173,Female,Hispanics,Arizona,25000to50000,81,2010
4174,Female,Hispanics,Arizona,25000to50000,81,2011
4175,Female,Hispanics,Arizona,25000to50000,81,2012
4176,Female,Hispanics,Arizona,25000to50000,81,2013
4177,Female,Hispanics,Arizona,25000to50000,81,2014
4178,Female,Hispanics,Arizona,25000to50000,81,2015
4179,Female,Hispanics,Arizona,25000to50000,81,2016
4180,Female,Hispanics,Arizona,25000to50000,81,2017
4181,Female,Hispanics,Arizona,50001to75000,81,2008
4182,Female,Hispanics,Arizona,50001to75000,81,2009
4183,Female,Hispanics,Arizona,50001to75000,81,2010
4184,Female,Hispanics,Arizona,50001to75000,81,2011
4185,Female,Hispanics,Arizona,50001to75000,81,2012
4186,Female,Hispanics,Arizona,50001to75000,81,2013
4187,Female,Hispanics,Arizona,50001to75000,81,2014
4188,Female,Hispanics,Arizona,50001to75000,81,2015
4189,Female,Hispanics,Arizona,50001to75000,81,2016
4190,Female,Hispanics,Arizona,50001to75000,81,2017
4191,Female,Hispanics,Arizona,75001andmore,82,2008
4192,Female,Hispanics,Arizona,75001andmore,82,2009
4193,Female,Hispanics,Arizona,75001andmore,82,2010
4194,Female,Hispanics,Arizona,75001andmore,82,2011
4195,Female,Hispanics,Arizona,75001andmore,82,2012
4196,Female,Hispanics,Arizona,75001andmore,82,2013
4197,Female,Hispanics,Arizona,75001andmore,82,2014
4198,Female,Hispanics,Arizona,75001andmore,82,2015
4199,Female,Hispanics,Arizona,75001andmore,82,2016
4200,Female,Hispanics,Arizona,75001andmore,82,2017
4201,Female,Hispanics,Arkansas,1to25000,78,2008
4202,Female,Hispanics,Arkansas,1to25000,78,2009
4203,Female,Hispanics,Arkansas,1to25000,78,2010
4204,Female,Hispanics,Arkansas,1to25000,78,2011
4205,Female,Hispanics,Arkansas,1to25000,78,2012
4206,Female,Hispanics,Arkansas,1to25000,78,2013
4207,Female,Hispanics,Arkansas,1to25000,78,2014
4208,Female,Hispanics,Arkansas,1to25000,78,2015
4209,Female,Hispanics,Arkansas,1to25000,78,2016
4210,Female,Hispanics,Arkansas,1to25000,78,2017
4211,Female,Hispanics,Arkansas,25000to50000,80,2008
4212,Female,Hispanics,Arkansas,25000to50000,80,2009
4213,Female,Hispanics,Arkansas,25000to50000,80,2010
4214,Female,Hispanics,Arkansas,25000to50000,80,2011
4215,Female,Hispanics,Arkansas,25000to50000,80,2012
4216,Female,Hispanics,Arkansas,25000to50000,80,2013
4217,Female,Hispanics,Arkansas,25000to50000,80,2014
4218,Female,Hispanics,Arkansas,25000to50000,80,2015
4219,Female,Hispanics,Arkansas,25000to50000,80,2016
4220,Female,Hispanics,Arkansas,25000to50000,80,2017
4221,Female,Hispanics,Arkansas,50001to75000,81,2008
4222,Female,Hispanics,Arkansas,50001to75000,81,2009
4223,Female,Hispanics,Arkansas,50001to75000,81,2010
4224,Female,Hispanics,Arkansas,50001to75000,81,2011
4225,Female,Hispanics,Arkansas,50001to75000,81,2012
4226,Female,Hispanics,Arkansas,50001to75000,81,2013
4227,Female,Hispanics,Arkansas,50001to75000,81,2014
4228,Female,Hispanics,Arkansas,50001to75000,81,2015
4229,Female,Hispanics,Arkansas,50001to75000,81,2016
4230,Female,Hispanics,Arkansas,50001to75000,81,2017
4231,Female,Hispanics,Arkansas,75001andmore,81,2008
4232,Female,Hispanics,Arkansas,75001andmore,81,2009
4233,Female,Hispanics,Arkansas,75001andmore,81,2010
4234,Female,Hispanics,Arkansas,75001andmore,81,2011
4235,Female,Hispanics,Arkansas,75001andmore,81,2012
4236,Female,Hispanics,Arkansas,75001andmore,81,2013
4237,Female,Hispanics,Arkansas,75001andmore,81,2014
4238,Female,Hispanics,Arkansas,75001andmore,81,2015
4239,Female,Hispanics,Arkansas,75001andmore,81,2016
4240,Female,Hispanics,Arkansas,75001andmore,81,2017
4241,Female,Hispanics,California,1to25000,79,2008
4242,Female,Hispanics,California,1to25000,79,2009
4243,Female,Hispanics,California,1to25000,79,2010
4244,Female,Hispanics,California,1to25000,79,2011
4245,Female,Hispanics,California,1to25000,79,2012
4246,Female,Hispanics,California,1to25000,79,2013
4247,Female,Hispanics,California,1to25000,79,2014
4248,Female,Hispanics,California,1to25000,79,2015
4249,Female,Hispanics,California,1to25000,79,2016
4250,Female,Hispanics,California,1to25000,79,2017
4251,Female,Hispanics,California,25000to50000,80,2008
4252,Female,Hispanics,California,25000to50000,80,2009
4253,Female,Hispanics,California,25000to50000,80,2010
4254,Female,Hispanics,California,25000to50000,80,2011
4255,Female,Hispanics,California,25000to50000,80,2012
4256,Female,Hispanics,California,25000to50000,80,2013
4257,Female,Hispanics,California,25000to50000,80,2014
4258,Female,Hispanics,California,25000to50000,80,2015
4259,Female,Hispanics,California,25000to50000,80,2016
4260,Female,Hispanics,California,25000to50000,80,2017
4261,Female,Hispanics,California,50001to75000,81,2008
4262,Female,Hispanics,California,50001to75000,81,2009
4263,Female,Hispanics,California,50001to75000,81,2010
4264,Female,Hispanics,California,50001to75000,81,2011
4265,Female,Hispanics,California,50001to75000,81,2012
4266,Female,Hispanics,California,50001to75000,81,2013
4267,Female,Hispanics,California,50001to75000,81,2014
4268,Female,Hispanics,California,50001to75000,81,2015
4269,Female,Hispanics,California,50001to75000,81,2016
4270,Female,Hispanics,California,50001to75000,81,2017
4271,Female,Hispanics,California,75001andmore,82,2008
4272,Female,Hispanics,California,75001andmore,82,2009
4273,Female,Hispanics,California,75001andmore,82,2010
4274,Female,Hispanics,California,75001andmore,82,2011
4275,Female,Hispanics,California,75001andmore,82,2012
4276,Female,Hispanics,California,75001andmore,82,2013
4277,Female,Hispanics,California,75001andmore,82,2014
4278,Female,Hispanics,California,75001andmore,82,2015
4279,Female,Hispanics,California,75001andmore,82,2016
4280,Female,Hispanics,California,75001andmore,82,2017
4281,Female,Hispanics,Colorado,1to25000,80,2008
4282,Female,Hispanics,Colorado,1to25000,80,2009
4283,Female,Hispanics,Colorado,1to25000,80,2010
4284,Female,Hispanics,Colorado,1to25000,80,2011
4285,Female,Hispanics,Colorado,1to25000,80,2012
4286,Female,Hispanics,Colorado,1to25000,80,2013
4287,Female,Hispanics,Colorado,1to25000,80,2014
4288,Female,Hispanics,Colorado,1to25000,80,2015
4289,Female,Hispanics,Colorado,1to25000,80,2016
4290,Female,Hispanics,Colorado,1to25000,80,2017
4291,Female,Hispanics,Colorado,25000to50000,81,2008
4292,Female,Hispanics,Colorado,25000to50000,81,2009
4293,Female,Hispanics,Colorado,25000to50000,81,2010
4294,Female,Hispanics,Colorado,25000to50000,81,2011
4295,Female,Hispanics,Colorado,25000to50000,81,2012
4296,Female,Hispanics,Colorado,25000to50000,81,2013
4297,Female,Hispanics,Colorado,25000to50000,81,2014
4298,Female,Hispanics,Colorado,25000to50000,81,2015
4299,Female,Hispanics,Colorado,25000to50000,81,2016
4300,Female,Hispanics,Colorado,25000to50000,81,2017
4301,Female,Hispanics,Colorado,50001to75000,82,2008
4302,Female,Hispanics,Colorado,50001to75000,82,2009
4303,Female,Hispanics,Colorado,50001to75000,82,2010
4304,Female,Hispanics,Colorado,50001to75000,82,2011
4305,Female,Hispanics,Colorado,50001to75000,82,2012
4306,Female,Hispanics,Colorado,50001to75000,82,2013
4307,Female,Hispanics,Colorado,50001to75000,82,2014
4308,Female,Hispanics,Colorado,50001to75000,82,2015
4309,Female,Hispanics,Colorado,50001to75000,82,2016
4310,Female,Hispanics,Colorado,50001to75000,82,2017
4311,Female,Hispanics,Colorado,75001andmore,83,2008
4312,Female,Hispanics,Colorado,75001andmore,83,2009
4313,Female,Hispanics,Colorado,75001andmore,83,2010
4314,Female,Hispanics,Colorado,75001andmore,83,2011
4315,Female,Hispanics,Colorado,75001andmore,83,2012
4316,Female,Hispanics,Colorado,75001andmore,83,2013
4317,Female,Hispanics,Colorado,75001andmore,83,2014
4318,Female,Hispanics,Colorado,75001andmore,83,2015
4319,Female,Hispanics,Colorado,75001andmore,83,2016
4320,Female,Hispanics,Colorado,75001andmore,83,2017
4321,Female,Hispanics,Connecticut,1to25000,80,2008
4322,Female,Hispanics,Connecticut,1to25000,80,2009
4323,Female,Hispanics,Connecticut,1to25000,80,2010
4324,Female,Hispanics,Connecticut,1to25000,80,2011
4325,Female,Hispanics,Connecticut,1to25000,80,2012
4326,Female,Hispanics,Connecticut,1to25000,80,2013
4327,Female,Hispanics,Connecticut,1to25000,80,2014
4328,Female,Hispanics,Connecticut,1to25000,80,2015
4329,Female,Hispanics,Connecticut,1to25000,80,2016
4330,Female,Hispanics,Connecticut,1to25000,80,2017
4331,Female,Hispanics,Connecticut,25000to50000,81,2008
4332,Female,Hispanics,Connecticut,25000to50000,81,2009
4333,Female,Hispanics,Connecticut,25000to50000,81,2010
4334,Female,Hispanics,Connecticut,25000to50000,81,2011
4335,Female,Hispanics,Connecticut,25000to50000,81,2012
4336,Female,Hispanics,Connecticut,25000to50000,81,2013
4337,Female,Hispanics,Connecticut,25000to50000,81,2014
4338,Female,Hispanics,Connecticut,25000to50000,81,2015
4339,Female,Hispanics,Connecticut,25000to50000,81,2016
4340,Female,Hispanics,Connecticut,25000to50000,81,2017
4341,Female,Hispanics,Connecticut,50001to75000,82,2008
4342,Female,Hispanics,Connecticut,50001to75000,82,2009
4343,Female,Hispanics,Connecticut,50001to75000,82,2010
4344,Female,Hispanics,Connecticut,50001to75000,82,2011
4345,Female,Hispanics,Connecticut,50001to75000,82,2012
4346,Female,Hispanics,Connecticut,50001to75000,82,2013
4347,Female,Hispanics,Connecticut,50001to75000,82,2014
4348,Female,Hispanics,Connecticut,50001to75000,82,2015
4349,Female,Hispanics,Connecticut,50001to75000,82,2016
4350,Female,Hispanics,Connecticut,50001to75000,82,2017
4351,Female,Hispanics,Connecticut,75001andmore,82,2008
4352,Female,Hispanics,Connecticut,75001andmore,82,2009
4353,Female,Hispanics,Connecticut,75001andmore,82,2010
4354,Female,Hispanics,Connecticut,75001andmore,82,2011
4355,Female,Hispanics,Connecticut,75001andmore,82,2012
4356,Female,Hispanics,Connecticut,75001andmore,82,2013
4357,Female,Hispanics,Connecticut,75001andmore,82,2014
4358,Female,Hispanics,Connecticut,75001andmore,82,2015
4359,Female,Hispanics,Connecticut,75001andmore,82,2016
4360,Female,Hispanics,Connecticut,75001andmore,82,2017
4361,Female,Hispanics,Delaware,1to25000,78,2008
4362,Female,Hispanics,Delaware,1to25000,78,2009
4363,Female,Hispanics,Delaware,1to25000,78,2010
4364,Female,Hispanics,Delaware,1to25000,78,2011
4365,Female,Hispanics,Delaware,1to25000,78,2012
4366,Female,Hispanics,Delaware,1to25000,78,2013
4367,Female,Hispanics,Delaware,1to25000,78,2014
4368,Female,Hispanics,Delaware,1to25000,78,2015
4369,Female,Hispanics,Delaware,1to25000,78,2016
4370,Female,Hispanics,Delaware,1to25000,78,2017
